,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
863,1.49954939698752e+18,1.49954939698752e+18,"2022-03-04 01:56:51 Paris, Madrid",2022-03-04,01:56:51,100,1.37728031570257e+18,hmmarchuk,Olena Marchuk,,#UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine  @NATO WHERE ARE YOU? IT'S A CRIME AGAINST THE WHOLE WORLD! @JoeBiden @SecBlinken @UN @POTUS @eucopresident @vonderleyen @Europarl_EN @RTErdogan @OSCE @OSCE_SMM #StopPutin #StopRussia  https://t.co/I16R2BbBTU,en,natojoebidensecblinkenunpotuseucopresidentvonderleyeneuroparl_enrterdoganosceosce_smm,[],['https://pbs.twimg.com/media/FM94ObqXsBMLOC2.jpg'],0,0,0,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine', 'stopputin', 'stoprussia']",[],https://twitter.com/hmmarchuk/status/1499549396987523079,False,,1,https://pbs.twimg.com/media/FM94ObqXsBMLOC2.jpg,,,,,,,[],,,,
866,1.49954848755333e+18,1.49954848755333e+18,"2022-03-04 01:53:14 Paris, Madrid",2022-03-04,01:53:14,100,495296087.0,lidiya1407,Lidiya1407,,"Оперативний ЗСУ, [4 бер, 2022, 02:05] Уряд Чехії схвалив передачу Україні зброї та боєприпасів на суму близько $730 тис.  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/ifJRx8UWW2 @operativnoZSU   https://t.co/NJSh6hpuYu  https://t.co/WG2kT3mkBM",uk,operativnozsu,"['https://t.me/operativnoZSU', 'https://t.me/operativnoZSU/10788']",['https://pbs.twimg.com/media/FM93ZnaXIAA_qdW.jpg'],0,0,0,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/lidiya1407/status/1499548487553327104,False,,1,https://pbs.twimg.com/media/FM93ZnaXIAA_qdW.jpg,,,,,,,[],,,,
869,1.49954783425268e+18,1.49954777065025e+18,"2022-03-04 01:50:38 Paris, Madrid",2022-03-04,01:50:38,100,495296087.0,lidiya1407,Lidiya1407,,"поваги між членами Інтерполу», — сказав прем'єр-міністр Канади Джастін Трюдо.  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/ifJRx8UWW2 @operativnoZSU",uk,operativnozsu,['https://t.me/operativnoZSU'],[],0,0,0,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/lidiya1407/status/1499547834252677120,False,,0,,,,,,,,[],,,,
877,1.49954267504074e+18,1.49954267504074e+18,"2022-03-04 01:30:08 Paris, Madrid",2022-03-04,01:30:08,100,495296087.0,lidiya1407,Lidiya1407,,"Оперативний ЗСУ, [3 бер, 2022, 21:53] Чернігів.  Дівчина, що вижила після того, як російський літак скинув бомбу на школу.  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/ifJRx8UWW2 @operativnoZSU  https://t.co/v9hiOPGwNj",uk,operativnozsu,['https://t.me/operativnoZSU'],[],0,4,2,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/lidiya1407/status/1499542675040743426,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1499542640865464322/pu/img/CZ-H0C66DmJtdkqV.jpg,,,,,,,[],,,,
882,1.49953111852943e+18,1.49953011030682e+18,"2022-03-04 00:44:13 Paris, Madrid",2022-03-04,00:44:13,100,2966899595.0,aspid_meh,Aspid 🇺🇦 #InvadersMustDie,,"The worker of the plant stresses that as a result #russia shelling the power plant is on fire! @POTUS @NATO @OSCE you wanted to avoid nuclear war, but if you don't act NOW, you'll get one regardless! #StandWithUkraine #UkrainiansWillResist #RussiaUkraineWar #RussianWarCrimes  https://t.co/blkUZUfEPu",en,potusnatoosce,[],[],0,3,1,"['russia', 'standwithukraine', 'ukrainianswillresist', 'russiaukrainewar', 'russianwarcrimes']",[],https://twitter.com/aspid_meh/status/1499531118529425412,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1499530616706150402/pu/img/EtRri2WDpTXN0r0W.jpg,,,,,,,[],,,,
889,1.49952301320891e+18,1.49952301320891e+18,"2022-03-04 00:12:00 Paris, Madrid",2022-03-04,00:12:00,100,8.47507508855882e+17,lucius_veturi,Н,,"Out of the 117 equipped battalion tactical groups, only around six are not in #Ukraine , the moral and psychological condition of these units is at a low level.@DefenceU #UkraineUnderAttack #RussiaInvadedUkraine #RussianArmy #UkraineWar #UkrainiansWillResist #russianinvasion  https://t.co/LGpXHEDnJH",en,defenceu,[],['https://pbs.twimg.com/media/FM9gOZxWQAcxPrv.jpg'],0,0,0,"['ukraine', 'ukraineunderattack', 'russiainvadedukraine', 'russianarmy', 'ukrainewar', 'ukrainianswillresist', 'russianinvasion']",[],https://twitter.com/Lucius_Veturi/status/1499523013208907776,False,,1,https://pbs.twimg.com/media/FM9gOZxWQAcxPrv.jpg,,,,,,,[],,,,
893,1.49951522620665e+18,1.49951522620665e+18,"2022-03-03 23:41:04 Paris, Madrid",2022-03-03,23:41:04,100,1.49828000517612e+18,ukraine_pride_,UKRAINEPRIDE,,"#UkrainiansWillResist #StopRussianAggression #StandWithUkraine️   @praguepride ЗАЯВИЛИ, ЩО ПРИЙМАТИМУТЬ В КРАЇНУ І НАДАВАТИМУТЬ ДОПОМОГУ В ЧЕХІЇ НЕ ЛИШЕ ЛГБТІК- ЛЮДЯМ ТА ЇХНІМ РОДИНАМ. ДЕТАЛІ ЗА ПОСИЛАННЯМ:  https://t.co/7iq41stCsE ТА ЇХНЬОМУ ІНСТАГРАМІ:  https://t.co/nSOaq5AGRN  https://t.co/uoTb7I0DIO",uk,praguepride,"['http://linktr.ee/ukrainehelpczech', 'http://instagram.com/prague.pride?utm_medium=copy_link']",['https://pbs.twimg.com/media/FM9ZJcyXwAEGPP4.jpg'],0,0,0,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine️']",[],https://twitter.com/UKRAINE_PRIDE_/status/1499515226206650371,False,,1,https://pbs.twimg.com/media/FM9ZJcyXwAEGPP4.jpg,,,,,,,[],,,,
896,1.49951264189049e+18,1.49951264189049e+18,"2022-03-03 23:30:48 Paris, Madrid",2022-03-03,23:30:48,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣📣             Slava Ukraini !  💛💙 🙏  @ZelenskyyUa  #Ukraine #Україна 🇺🇦 I #BelieveInUkraine  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine  #UkraineRussie              Tu parles d’un scoop  👇,fr,zelenskyyua,[],[],0,0,0,"['ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1499512641890492416,False,https://twitter.com/EuromaidanPress/status/1499495022810611716,0,,,,,,,,[],,,,
897,1.49951261604943e+18,1.49951261604943e+18,"2022-03-03 23:30:41 Paris, Madrid",2022-03-03,23:30:41,100,7.12044059817333e+17,ca_rpe_die_m,ОптимистичнийРеаліст,,"Протиповітряна оборона України за останню добу знищила ще три літаки російських окупантів  У мінус пішли Су-30СМ, Су-34 та Су-25.   #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/LsQiYQ1eem @operativnoZSU",uk,operativnozsu,['https://t.me/operativnoZSU'],[],0,0,0,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/Ca_Rpe_Die_M/status/1499512616049426432,False,,0,,,,,,,,[],,,,
910,1.49950043559764e+18,1.49950043559764e+18,"2022-03-03 22:42:17 Paris, Madrid",2022-03-03,22:42:17,100,1.46563946375796e+18,hhalgenn,Hgi Halgenn,,❗️Ось таку рекламу запустили москалі. НЕ ВІДКРИВАТИ.  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/76xpx0mFVP @operativnoZSU  Фотография от Оперативний ЗСУ ( https://t.co/76xpx0mFVP)  https://t.co/p2AUwIFlSO,uk,operativnozsu,"['https://t.me/operativnoZSU', 'https://t.me/operativnoZSU']",['https://pbs.twimg.com/media/FM9Lsx3XwAMplZi.jpg'],0,0,0,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/HHalgenn/status/1499500435597635589,False,,1,https://pbs.twimg.com/media/FM9Lsx3XwAMplZi.jpg,,,,,,,[],,,,
912,1.49949909792503e+18,1.49949909792503e+18,"2022-03-03 22:36:58 Paris, Madrid",2022-03-03,22:36:58,100,1.45665856485295e+18,kamililart,BestDigitalArt,,"😍🥲  Pray for #UkraineRussiaWar  #UkrainiansWillResist #UkraineUnderAttack #UkraineRussia #UkraineRussiaCrisis  Flag,#UkraineRussianWar  in drama ,support us #tshirtprinting  Pray for ...  https://t.co/Df5v3IyY1q via @amazon  https://t.co/eNbJeI2t9B",en,amazon,"['https://amazon.com/dp/B09TS4DQPW/ref=cm_sw_r_tw_dp_ZT2PG95WBJ6VPYMHHEZV', 'https://www.amazon.com/dp/B09TS4DQPW']",[],0,0,0,"['ukrainerussiawar', 'ukrainianswillresist', 'ukraineunderattack', 'ukrainerussia', 'ukrainerussiacrisis', 'ukrainerussianwar', 'tshirtprinting']",[],https://twitter.com/Kamililart/status/1499499097925033987,False,,0,,,,,,,,[],,,,
917,1.49949775409943e+18,1.49949775409943e+18,"2022-03-03 22:31:38 Paris, Madrid",2022-03-03,22:31:38,100,2846817171.0,successvisionpr,SuccessvisionPr,,"Pray for #UkraineRussiaWar  #UkrainiansWillResist #UkraineUnderAttack #UkraineRussia #UkraineRussiaCrisis  Flag,#UkraineRussianWar  in drama ,support us #tshirtprinting  Pray for ...  https://t.co/aSQPbee9qt via @amazon",en,amazon,['https://www.amazon.com/dp/B09TS4DQPW/ref=cm_sw_r_tw_dp_ZT2PG95WBJ6VPYMHHEZV'],[],0,0,0,"['ukrainerussiawar', 'ukrainianswillresist', 'ukraineunderattack', 'ukrainerussia', 'ukrainerussiacrisis', 'ukrainerussianwar', 'tshirtprinting']",[],https://twitter.com/SuccessvisionPr/status/1499497754099429383,False,,0,,,,,,,,[],,,,
921,1.49949684838558e+18,1.49949684838558e+18,"2022-03-03 22:28:02 Paris, Madrid",2022-03-03,22:28:02,100,1.45665856485295e+18,kamililart,BestDigitalArt,,"Pray for #UkraineRussianWar  #UkrainiansWillResist #UkraineRussiaWar #UkraineRussia  #FLAG ,#vintage  #UkrainianHeroes  flag gift #tshirtprinting  Pray for ...  https://t.co/86ioGctlUT via @amazon",en,amazon,['https://www.amazon.com/dp/B09TQ9RXZV/ref=cm_sw_r_tw_dp_70K0EZ41D2N0HJMGBKJZ'],[],0,0,0,"['ukrainerussianwar', 'ukrainianswillresist', 'ukrainerussiawar', 'ukrainerussia', 'flag', 'vintage', 'ukrainianheroes', 'tshirtprinting']",[],https://twitter.com/Kamililart/status/1499496848385576965,False,,0,,,,,,,,[],,,,
922,1.49949639088763e+18,1.49949639088763e+18,"2022-03-03 22:26:13 Paris, Madrid",2022-03-03,22:26:13,100,1.20270085101976e+18,blop__blop,@blop-blop🇺🇦,,And many other cities needs help too!! @NATO @POTUS #CloseTheSky  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine,en,natopotus,[],[],0,0,0,"['closethesky', 'ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/blop__blop/status/1499496390887628803,False,https://twitter.com/OlgaNYC1211/status/1499485723514310656,0,,,,,,,,[],,,,
942,1.49948523548187e+18,1.49948523548187e+18,"2022-03-03 21:41:53 Paris, Madrid",2022-03-03,21:41:53,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣📣             Slava Ukraini !  💛💙 🙏  @ZelenskyyUa  #Avignon  #Ukraine #Україна 🇺🇦 I #BelieveInUkraine  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine  #UkraineRussie  https://t.co/OUy7Ajz0l1,und,zelenskyyua,[],['https://pbs.twimg.com/media/FM893eRWUAEWCFS.jpg'],0,0,3,"['avignon', 'ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1499485235481874435,False,,1,https://pbs.twimg.com/media/FM893eRWUAEWCFS.jpg,,,,,,,[],,,,
944,1.49948512605253e+18,1.49948512605253e+18,"2022-03-03 21:41:27 Paris, Madrid",2022-03-03,21:41:27,100,1.46750808236017e+18,vadymysche,Vadym,,Ukrainian National Anthem  https://t.co/Xoj2M1GvWe через @YouTube  #UkraineWillResist #UkrainiansWillResist,cs,youtube,['https://youtu.be/mUfwy3f3R4s'],[],0,0,0,"['ukrainewillresist', 'ukrainianswillresist']",[],https://twitter.com/Vadymysche/status/1499485126052528129,False,,0,,,,,,,,[],,,,
949,1.49948303333806e+18,1.49948303333806e+18,"2022-03-03 21:33:08 Paris, Madrid",2022-03-03,21:33:08,100,134036475.0,kubuszu,Anne Leahy,,"""Western observers also tend to miss the deeply religious dimensions of #Ukrainian identity"" that go a long way to explain the extraordinary resilience of #UkrainiansWillResist attacked by #Putin   @LGaladza @RalphGoodale",en,lgaladzaralphgoodale,[],[],0,0,0,"['ukrainian', 'ukrainianswillresist', 'putin']",[],https://twitter.com/kubuszu/status/1499483033338064900,False,https://twitter.com/cworldreport/status/1499461841008926727,0,,,,,,,,[],,,,
951,1.49948261293877e+18,1.49948261293877e+18,"2022-03-03 21:31:28 Paris, Madrid",2022-03-03,21:31:28,100,1.07188625900036e+18,officialcosign,🇺🇦DJCO$IGN🇺🇦,,To the nation of @DFB_Team_EN…we Ukrainians say THANK YOU! ❤️✊🏻 #StandWithUkraine #RussianUkrainianWar #PutinWarCrimes #UkraineRussianWar #Ukriane #UkraineRussiaWar #UkraineUnderAttack #UkraineWar #UkraineRussia #Ukrainians #UkrainiansWillResist #love #StopPutinNOW  https://t.co/vkyzp65kP0,en,dfb_team_en,[],['https://pbs.twimg.com/media/FM87fTdX0AkWvzx.jpg'],0,1,5,"['standwithukraine', 'russianukrainianwar', 'putinwarcrimes', 'ukrainerussianwar', 'ukriane', 'ukrainerussiawar', 'ukraineunderattack', 'ukrainewar', 'ukrainerussia', 'ukrainians', 'ukrainianswillresist', 'love', 'stopputinnow']",[],https://twitter.com/OFFICIALCOSIGN/status/1499482612938772486,False,,1,https://pbs.twimg.com/media/FM87fTdX0AkWvzx.jpg,,,,,,,[],,,,
958,1.4994788781375e+18,1.4994788781375e+18,"2022-03-03 21:16:38 Paris, Madrid",2022-03-03,21:16:38,100,1.07188625900036e+18,officialcosign,🇺🇦DJCO$IGN🇺🇦,,Attacking innocent civilians @Russia is called GENOCIDE. Fuck you Putin. 🤬 #RussianUkrainianWar #PutinWarCrimes #UkraineRussianWar #Ukriane #UkraineRussiaWar #UkraineUnderAttack #UkraineWar #UkraineRussia #Ukrainians #UkrainiansWillResist #IStandWithUkraine #love #StopPutinNOW  https://t.co/2g1BoClWRe,en,russia,[],"['https://pbs.twimg.com/media/FM84F5AWUAIjJdV.jpg', 'https://pbs.twimg.com/media/FM84F5AXsAMvr8l.jpg', 'https://pbs.twimg.com/media/FM84F5BXoAI4hTG.jpg']",4,5,15,"['russianukrainianwar', 'putinwarcrimes', 'ukrainerussianwar', 'ukriane', 'ukrainerussiawar', 'ukraineunderattack', 'ukrainewar', 'ukrainerussia', 'ukrainians', 'ukrainianswillresist', 'istandwithukraine', 'love', 'stopputinnow']",[],https://twitter.com/OFFICIALCOSIGN/status/1499478878137503746,False,,1,https://pbs.twimg.com/media/FM84F5AWUAIjJdV.jpg,,,,,,,[],,,,
960,1.49947800549998e+18,1.49947800549998e+18,"2022-03-03 21:13:10 Paris, Madrid",2022-03-03,21:13:10,100,9.29398615025639e+17,kts1swxaz4drxiw,Світлана Руденко,,"Чернігів.  Дівчина, що вижила після того, як російський літак скинув бомбу на школу.  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/4w1VyzYzbx @operativnoZSU  https://t.co/Ay0lhyVaM7",uk,operativnozsu,['https://t.me/operativnoZSU'],[],1,1,3,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/kts1SWXaZ4DrxIW/status/1499478005499977731,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1499477851313164292/pu/img/JpUjlgjetVHvOp9B.jpg,,,,,,,[],,,,
964,1.49947384087497e+18,1.49947384087497e+18,"2022-03-03 20:56:37 Paris, Madrid",2022-03-03,20:56:37,100,1.20476331994661e+18,53wpsoxtggltu5c,Діджиталізація,," https://t.co/yHuZsY2msM.  Дівчина, що вижила після того, як російський літак скинув бомбу на школу.  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/yboqO3Kuw5 @operativnoZSU",uk,operativnozsu,"['https://t.me/operativnoZSU/10727Чернігів', 'https://t.me/operativnoZSU']",[],0,1,0,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/53wpsOxtggLTU5c/status/1499473840874967046,False,,0,,,,,,,,[],,,,
972,1.49946736018031e+18,1.49946736018031e+18,"2022-03-03 20:30:52 Paris, Madrid",2022-03-03,20:30:52,100,312100034.0,nerkosz,Иван Шевченко,,"🔥 Горіла російська техніка, палала 🙂  У Миколаївській області.  Слава ЗСУ! 🇺🇦👊  #UkrainiansWillResist #Миколаївщина  P. S. Аби гарантовано бачити всі мої дописи (бо через Фейсбук Ви отримаєте лише час  https://t.co/yNba5kfIs6  https://t.co/cXoUMQONw7 через @FacebookWatch",uk,facebookwatch,"['https://t.me/levchenko_ua', 'https://fb.watch/bwQefDl-nJ/']",[],0,0,0,"['ukrainianswillresist', 'миколаївщина']",[],https://twitter.com/nerkoSz/status/1499467360180310020,False,,0,,,,,,,,[],,,,
1007,1.4994369677208e+18,1.49931962529689e+18,"2022-03-03 18:30:05 Paris, Madrid",2022-03-03,18:30:05,100,1.376149476684e+18,joflohoosier,Jo #OneUnitedFreeUkraine🇺🇸🇺🇦🇪🇺,,"@ZelenskyyUa @moonriver365 May God bless you &amp; protect you, @ZelenskyyUa . You are a great man. My heart is with you, your family &amp; all #Ukrainians. #UkrainiansWillResist  #DemocracyNotAutocracy #GodBlessUkraine 🇺🇦🇺🇦🇺🇦",en,zelenskyyua,[],[],0,0,0,"['ukrainians', 'ukrainianswillresist', 'democracynotautocracy', 'godblessukraine']",[],https://twitter.com/JoFloHoosier/status/1499436967720796164,False,,0,,,,,,,,"[{'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}, {'screen_name': 'moonriver365', 'name': '문재인', 'id': '444465942'}]",,,,
1010,1.49943326539613e+18,1.49943326539613e+18,"2022-03-03 18:15:23 Paris, Madrid",2022-03-03,18:15:23,100,1.48465695590601e+18,polincorguy,PIG 🇺🇦💪🏻,,"Hey @KremlinRussia_E, you left something behind.  #SlavaUkraini #HeroiamSlava #UkrainiansWillResist #UkraineRussiaWar 🇺🇦🇺🇦🇺🇦🌹 #PutinWarCriminal",en,kremlinrussia_e,[],[],0,0,0,"['slavaukraini', 'heroiamslava', 'ukrainianswillresist', 'ukrainerussiawar', 'putinwarcriminal']",[],https://twitter.com/polincorguy/status/1499433265396125700,False,https://twitter.com/Vitaliy23404583/status/1499060225369939969,0,,,,,,,,[],,,,
1069,1.49938172332237e+18,1.49938172332237e+18,"2022-03-03 14:50:34 Paris, Madrid",2022-03-03,14:50:34,100,9.36006879947436e+17,tyleroffbench,The Gregarious Introvert 🎩,,What song parodied 🎶 would fit well with #UkrainiansWillResist ?  Gotta ask The Master of Parodies so copying in @alyankovic.  At this moment I am feeling Bow Down.,en,alyankovic,[],[],0,0,0,['ukrainianswillresist'],[],https://twitter.com/tyleroffbench/status/1499381723322368008,False,,0,,,,,,,,[],,,,
1076,1.4993705402467e+18,1.4993705402467e+18,"2022-03-03 14:06:08 Paris, Madrid",2022-03-03,14:06:08,100,9.58395850169967e+17,pandasashajang,Панда Саша,,"This book helps me to remain strong in Ukraine for these days...🇺🇦💪  World, please pray and #StandWithUkraine  #WorldBookDay @jk_rowling  #harrypotter #Ukraine #UkrainiansWillResist #UkraineRussiaWar  https://t.co/PdbXIOu8ts",en,jk_rowling,[],['https://pbs.twimg.com/media/FM7VhfsX0AUzDTx.jpg'],1,0,2,"['standwithukraine', 'worldbookday', 'harrypotter', 'ukraine', 'ukrainianswillresist', 'ukrainerussiawar']",[],https://twitter.com/pandaSashaJang/status/1499370540246704137,False,,1,https://pbs.twimg.com/media/FM7VhfsX0AUzDTx.jpg,,,,,,,[],,,,
1079,1.49936057510469e+18,1.49936057510469e+18,"2022-03-03 13:26:32 Paris, Madrid",2022-03-03,13:26:32,100,4534626796.0,direkt_d,Dark Jedi,,"А вот это очень сильно @AndriySadovyi  ""По законом военного времени"" будут наказывать тех кто этого заслуживает.  Повышение цен на жилье = Мародерство  #UkraineRussiaWar #Kiyv #StopPutinNOW #NoWar #UkraineUnderAttack #UkrainiansWillResist #Ukrainians  https://t.co/dlZMhHHbnK",ru,andriysadovyi,[],[],0,0,0,"['ukrainerussiawar', 'kiyv', 'stopputinnow', 'nowar', 'ukraineunderattack', 'ukrainianswillresist', 'ukrainians']",[],https://twitter.com/Direkt_D/status/1499360575104692229,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1499359891605102593/pu/img/npygbk3dWMJRZSwQ.jpg,,,,,,,[],,,,
1082,1.49935447402819e+18,1.49935447402819e+18,"2022-03-03 13:02:17 Paris, Madrid",2022-03-03,13:02:17,100,17070788.0,dzintarsdzenis,𝔻𝕫𝕚𝕟𝕥𝕒𝕣𝕤,,🇱🇻 Rokas var nomazgāt. Sirdsapziņu nē. 🇷🇺 Руки можно помыть. Совесть нельзя. 🇬🇧 Hands can be washed. Conscience can't. #StandWithUkraine #PutinIsaWarCriminal #StopWarInUkraine #UkrainiansWillResist @MADARAcosmetics  https://t.co/QH1IKHU8f5,und,madaracosmetics,[],['https://pbs.twimg.com/media/FM7G8mEXIAEG5AB.jpg'],0,2,10,"['standwithukraine', 'putinisawarcriminal', 'stopwarinukraine', 'ukrainianswillresist']",[],https://twitter.com/DzintarsDzenis/status/1499354474028187652,False,,1,https://pbs.twimg.com/media/FM7G8mEXIAEG5AB.jpg,,,,,,,[],,,,
1084,1.49934659742722e+18,1.49934659742722e+18,"2022-03-03 12:30:59 Paris, Madrid",2022-03-03,12:30:59,100,1.49321068533293e+18,oleksijliskov,Олексій Лисков,,Новий набір у доріжку російського окупанта🤔  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/QMjMbZp5y3 @operativnoZSU  https://t.co/QFPQmo11Ep,uk,operativnozsu,['https://t.me/operativnoZSU'],['https://pbs.twimg.com/media/FM6_yMHXwAA8Pv4.jpg'],0,0,1,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/OleksijLiskov/status/1499346597427224577,False,,1,https://pbs.twimg.com/media/FM6_yMHXwAA8Pv4.jpg,,,,,,,[],,,,
1103,1.49931794199677e+18,1.49931794199677e+18,"2022-03-03 10:37:08 Paris, Madrid",2022-03-03,10:37:08,100,64561157.0,roxanneboivin,Roxanne,,In today's newspaper  #Ukraine #UkrainiansWillResist #UkraineCrisis #RussianInvaders #Zelenskiy #Zelenskyy #leader  @ZelenskyyUa  https://t.co/0w6lvRUsiC,en,zelenskyyua,[],['https://pbs.twimg.com/media/FM6luNJX0AEp4Zc.jpg'],0,1,1,"['ukraine', 'ukrainianswillresist', 'ukrainecrisis', 'russianinvaders', 'zelenskiy', 'zelenskyy', 'leader']",[],https://twitter.com/roxanneboivin/status/1499317941996773385,False,,1,https://pbs.twimg.com/media/FM6luNJX0AEp4Zc.jpg,,,,,,,[],,,,
1117,1.49930234655538e+18,1.4993022558661e+18,"2022-03-03 09:35:09 Paris, Madrid",2022-03-03,09:35:09,100,2418869918.0,shcherbininainn,Інна Щер,,Міхєєв Артем Андрійович із 30-ї бригади реактивної артилерії ЗС РФ передає привіт у місто Улан-Уде своїй дружині та 4-місячній доньці.  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine  @operativnoZSU  https://t.co/mvLHs4f48D,uk,operativnozsu,[],[],1,14,9,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/shcherbininainn/status/1499302346555379714,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1499302295636480001/pu/img/7pGvV69Kwe7PV8qu.jpg,,,,,,,[],,,,
1132,1.49928563671244e+18,1.49928563671244e+18,"2022-03-03 08:28:45 Paris, Madrid",2022-03-03,08:28:45,100,78579980.0,sealeen,Elka,,"- Вам был отдан приказ ""стрелять в мирных жителей""? - Так точно.  Покажіть це росіянам, які п**ять, що армія РФ не вбиває мирних.  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/g7K8zBHOLZ @operativnoZSU  https://t.co/IkAlO7uBAc",uk,operativnozsu,['https://t.me/operativnoZSU'],[],0,1,0,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/Sealeen/status/1499285636712435716,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1499285581536321536/pu/img/ls8SbUF-Rt4i4iNP.jpg,,,,,,,[],,,,
1141,1.49926026739753e+18,1.49926026739753e+18,"2022-03-03 06:47:57 Paris, Madrid",2022-03-03,06:47:57,100,1.08192651176933e+18,oleksa_ua66,Оleksа_UA🇺🇦,,"КИЇВЩИНА. Катюжанка. Зупинилась колона ворожої техніки. Немає ні пального, ні боєприпасів. Готові здатися в полон.  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/ZK3jKmZqBZ @operativnoZSU",uk,operativnozsu,['https://t.me/operativnoZSU'],[],0,11,13,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/Oleksa_UA66/status/1499260267397533699,False,,0,,,,,,,,[],,,,
1152,1.49923620925995e+18,1.49923620925995e+18,"2022-03-03 05:12:21 Paris, Madrid",2022-03-03,05:12:21,100,4534626796.0,direkt_d,Dark Jedi,,Новая обложка американского журнала #timemagazine  В названии – цитата @ZelenskyyUa  из выступления перед Европарламентом 1 марта 2022 года.  #UkraineRussiaWar #Kiyv #StopPutinNOW #NoWar #UkraineUnderAttack #UkrainiansWillResist #Ukrainians  https://t.co/5JJZom0D1v,ru,zelenskyyua,[],['https://pbs.twimg.com/media/FM5bJNZWQAwMu57.jpg'],0,0,1,"['timemagazine', 'ukrainerussiawar', 'kiyv', 'stopputinnow', 'nowar', 'ukraineunderattack', 'ukrainianswillresist', 'ukrainians']",[],https://twitter.com/Direkt_D/status/1499236209259945988,False,,1,https://pbs.twimg.com/media/FM5bJNZWQAwMu57.jpg,,,,,,,[],,,,
1156,1.49923278296648e+18,1.49923278296648e+18,"2022-03-03 04:58:44 Paris, Madrid",2022-03-03,04:58:44,100,4534626796.0,direkt_d,Dark Jedi,,Похоже пора менять оператора на @TwiyKyivstar   Слава Україні!))) #UkraineRussiaWar #Kiyv #StopPutinNOW #NoWar #UkraineUnderAttack #UkrainiansWillResist  https://t.co/077AcEKJe2,uk,twiykyivstar,[],['https://pbs.twimg.com/media/FM5XhjeWYAEoGBl.jpg'],2,0,1,"['ukrainerussiawar', 'kiyv', 'stopputinnow', 'nowar', 'ukraineunderattack', 'ukrainianswillresist']",[],https://twitter.com/Direkt_D/status/1499232782966476800,False,,1,https://pbs.twimg.com/media/FM5XhjeWYAEoGBl.jpg,,,,,,,[],,,,
